symbol,date,open,high,low,close,adjusted_close,volume,sma,diff,diff/avg_diff,momentum,delta_m,CF,DDF,TSR,Class,avg_diff,diff_over_avg,delta_momentum,DF,swing,market_regime
INDUSINDBK.NSE,18-09-2023,1454.0,1475.65,1406.35,1452.9,1436.9473,14099036,1361.6349999999998,6.702603854924427,1.235267206,0.06702603854924435,-0.004643022,0.010798980779251469,0.008730747,0.8095669831651946,Uncertain,12.279635387862312,0.5458308527262586,-0.012923762404835462,0.024143908618804805,,neutral
INDUSINDBK.NSE,25-09-2023,1451.5,1454.55,1399.3,1428.85,1413.1614,17051821,1372.645,4.094649381303972,0.465770577,0.04094649381303973,-0.017704583,0.0,0.026435329,0.7353531965761999,Uncertain,12.05917336399313,0.33954643968632015,-0.02607954473620462,0.050223453355009426,,neutral
INDUSINDBK.NSE,03-10-2023,1432.0,1438.4,1386.2,1434.8,1419.0461,9235480,1381.9850000000001,3.8216767909926563,0.00566577,0.038216767909926536,-0.000248915,0.0,0.022596519,0.2559522959794279,Uncertain,11.61881915188114,0.3289212734130481,-0.0027297259031131976,0.04173303304415328,,neutral
INDUSINDBK.NSE,09-10-2023,1420.1,1466.3,1410.0,1463.7,1447.6288,11893800,1391.7675000000002,5.168427916300677,0.609883428,0.05168427916300667,0.009197215,0.013467511253080135,0.017953498,0.22228139033757527,Uncertain,11.079395273763991,0.4664900735638086,0.013467511253080135,0.02880927063931782,,neutral
INDUSINDBK.NSE,16-10-2023,1462.85,1471.8,1415.6,1469.1,1452.9695,25439030,1400.8125,4.874849417748628,0.923107356,0.04874849417748622,0.001369004,0.013467511253080135,0.000248915,0.36327688366562083,Uncertain,10.441711842651825,0.4668630480527213,-0.0029357849855204537,0.005665510888633651,,neutral
INDUSINDBK.NSE,23-10-2023,1469.0,1469.75,1393.65,1441.3,1425.4747,13984073,1406.3249999999998,2.4869784722592714,1.338314044,0.024869784722592672,-0.00831753,0.013467511253080135,0.00831753,0.4860238335868998,Uncertain,9.925643572445802,0.25056092878080743,-0.023878709454893544,0.026814494440413998,,neutral
INDUSINDBK.NSE,30-10-2023,1440.0,1479.95,1427.15,1450.25,1434.3264,13944588,1413.1375,2.62624833039955,2.020706183,0.02626248330399551,-0.003376719,0.0013926985814028368,0.011694249,0.4987173075194197,Uncertain,9.35829667683598,0.28063315591395405,0.0013926985814028368,0.026814494440413998,,neutral
INDUSINDBK.NSE,06-11-2023,1463.0,1516.3,1456.0,1498.8,1482.3434,13586987,1422.6425000000002,5.353242293829963,2.367478645,0.05353242293829953,0.025261769,0.02866263821570686,0.011694249,0.6622840353445631,Continuation,8.54306248548073,0.6266186514412142,0.027269939634304022,0.023878709454893544,,neutral
INDUSINDBK.NSE,13-11-2023,1502.0,1538.5,1485.55,1498.45,1481.9972,15231542,1428.8325,4.872334580855364,2.046893906,0.04872334580855353,-0.007646778,0.02866263821570686,0.011023497,0.9621312552026086,Continuation,8.028380818518558,0.6068888224156804,-0.0048090771297460005,0.0048090771297460005,,neutral
INDUSINDBK.NSE,20-11-2023,1498.9,1509.45,1458.95,1476.2,1459.9915,14346920,1434.7875,2.8863159178624143,0.826227643,0.028863159178624108,-0.016553991,0.027269939634304022,0.024200769,1.101242545855293,Uncertain,7.473865654948209,0.386187824496347,-0.019860186629929423,0.024669263759675424,,neutral
INDUSINDBK.NSE,28-11-2023,1480.0,1500.0,1450.05,1461.05,1445.0079,57395487,1438.99,1.5330196874196345,0.595086215,0.015330196874196447,0.004154865,0.0,0.024200769,1.088549071922773,Uncertain,6.743905057354251,0.22731928673104188,-0.013532962304427661,0.03820222606410308,,neutral
INDUSINDBK.NSE,04-12-2023,1490.0,1525.5,1473.45,1508.95,1492.3819,15617714,1444.07,4.492856994467043,0.896263541,0.04492856994467035,0.01122053,0.029598373070473902,0.016553991,1.0411606321574933,Uncertain,6.030844598663677,0.7449797322687731,0.029598373070473902,0.03339314893435708,,neutral
INDUSINDBK.NSE,11-12-2023,1512.8,1578.0,1489.95,1570.8,1553.5528,13285275,1452.5124999999998,8.143647645028885,1.671341644,0.08143647645028883,0.027554292,0.06610627957609239,0.0,1.3744830977906703,Uncertain,5.547355921817104,1.468023281686482,0.03650790650561848,0.013532962304427661,,neutral
INDUSINDBK.NSE,18-12-2023,1570.0,1591.1,1527.55,1562.35,1545.1956,11483678,1460.15,6.999280895798354,1.660543517,0.06999280895798364,-0.012904487,0.06610627957609239,0.012904487,2.060337100348136,Uncertain,5.417335101149373,1.2920154956471765,-0.011443667492305187,0.011443667492305187,,neutral
INDUSINDBK.NSE,26-12-2023,1562.95,1618.9,1557.0,1598.95,1581.3937,7939527,1470.2350000000001,8.754722884436838,1.545986804,0.08754722884436836,0.012618859,0.054062326392003195,0.012904487,2.8353849315438637,Uncertain,5.407482803114773,1.6190015212612447,0.017554419886384717,0.011443667492305187,,neutral
INDUSINDBK.NSE,01-01-2024,1598.95,1655.0,1558.0,1643.2,1625.1579,11754012,1483.81,10.741941353677365,1.321108716,0.10741941353677364,0.009731283,0.037426604578790004,0.012904487,3.1385550613206314,Uncertain,5.442218139706686,1.9738167559480286,0.019872184692405287,0.011443667492305187,,neutral
INDUSINDBK.NSE,08-01-2024,1633.0,1677.85,1620.0,1674.0,1655.6197,9116321,1497.4524999999999,11.789856439519797,0.955578014,0.11789856439519794,-0.004170237,0.0479057554372143,0.004170237,3.4569589079206993,Uncertain,5.592487290528774,2.1081597198238886,0.010479150858424296,0.0,bullish,bullish
INDUSINDBK.NSE,15-01-2024,1684.8,1694.5,1550.2,1561.1,1543.9593,25469655,1504.68,3.749634473775143,1.026222962,0.037496344737751444,-0.025451621,0.030351335550829583,0.029621858,2.6311171764451444,Uncertain,5.740979608457378,0.6531349577084952,-0.0804022196574465,0.0804022196574465,,bullish
INDUSINDBK.NSE,23-01-2024,1535.0,1547.9,1428.05,1512.0,1495.3984,27371179,1507.8375,0.2760575990449876,0.476860554,0.002760575990449839,0.024843132,0.010479150858424296,0.029621858,1.8869486145931373,Uncertain,5.505127073922221,0.05014554529588827,-0.0347357687473016,0.11513798840474809,,bullish
INDUSINDBK.NSE,29-01-2024,1523.0,1564.85,1507.15,1533.75,1516.9096,14442695,1512.025,1.4368148674790415,0.279287305,0.014368148674790368,-0.016556122,0.011607572684340529,0.042007744,1.3845980951502428,Uncertain,5.148096726373364,0.2790963231359529,0.011607572684340529,0.11513798840474809,,bullish
INDUSINDBK.NSE,05-02-2024,1532.75,1550.45,1462.65,1486.25,1469.9312,15322614,1513.6924999999999,1.8464255677039354,0.299181524,0.018129507809545125,0.018712789,0.015368931819095285,0.016556122,0.3048928029699023,Uncertain,5.00043925338309,0.36925267444349424,0.0037613591347547565,0.0347357687473016,,neutral
INDUSINDBK.NSE,12-02-2024,1488.2,1506.5,1430.65,1493.65,1477.2499,15382423,1516.9325,1.558765440364196,0.862331193,0.015348408712978198,-0.020097545,0.015368931819095285,0.036653668,0.5084225186957936,Uncertain,4.890703074311493,0.318720113791336,-0.0027810990965669267,0.0027810990965669267,,neutral
INDUSINDBK.NSE,19-02-2024,1499.9,1526.8,1463.5,1480.3,1464.0465,16386157,1519.2075,2.628352361007913,0.536424479,0.025610392260438437,-0.011839483,0.014023342682214996,0.031937028,0.7744538577897773,Uncertain,4.6901662700928,0.5603964144656876,0.01026198354746024,0.0027810990965669267,,neutral
INDUSINDBK.NSE,26-02-2024,1481.0,1528.75,1440.0,1526.65,1509.8876,15348639,1522.355,0.2821286756374164,1.036360354,0.002821286756374218,-0.006337726,0.01026198354746024,0.038274755,0.8366218895252382,Uncertain,4.56536087805165,0.06179767233599721,-0.022789105504064218,0.025570204600631145,,neutral
INDUSINDBK.NSE,04-03-2024,1529.95,1571.5,1520.35,1563.75,1546.5802,13132313,1527.0875,2.400812003241448,2.479364985,0.024008120032414586,0.018726785,0.031448816823500605,0.018177209,1.0355426036101154,Uncertain,4.442869222683769,0.5403742228071274,0.021186833276040366,0.022789105504064218,,neutral
INDUSINDBK.NSE,11-03-2024,1566.1,1568.75,1456.7,1484.35,1468.052,14415667,1529.2400000000002,3.024219355273372,1.905678862,0.029354450576757292,-0.018558894,0.026533163820383072,0.024896621,0.9774745296120655,Uncertain,4.430344982286097,0.6826148679990263,0.005346330544342706,0.022789105504064218,,neutral
INDUSINDBK.NSE,18-03-2024,1487.25,1520.35,1422.7,1512.1,1495.4973,20206061,1532.3325,1.338039812181746,0.256375699,0.013203726997893782,-0.012958972,0.026533163820383072,0.031517866,1.0041711295718396,Uncertain,4.3009548190329525,0.3111029686386237,-0.01615072357886351,0.01615072357886351,,neutral
INDUSINDBK.NSE,26-03-2024,1512.1,1564.5,1502.2,1553.0,1535.9483,21419267,1535.0425,1.1698373172078336,1.147648079,0.011698373172078285,0.020391409,0.005346330544342706,0.031517866,0.9700334717646563,Uncertain,4.104605109662196,0.2850060568443111,-0.0015053538258154968,0.017656077404679008,,neutral
INDUSINDBK.NSE,01-04-2024,1553.0,1572.75,1511.2,1552.4,1535.3548,17570486,1537.7400000000002,0.953347119799175,0.91821951,0.009533471197991762,-0.008405354,0.0,0.021364326,0.653174163929762,Uncertain,4.009245187403609,0.23778718318212,-0.0021649019740865236,0.019820979378765532,,neutral
INDUSINDBK.NSE,08-04-2024,1560.0,1576.35,1541.0,1555.65,1538.5692,7826757,1541.7125,0.9040271775703879,0.98426132,0.009040271775703965,-0.00107202,0.0,0.009477374,0.3858420105460464,Uncertain,3.9770411558691388,0.22731149669805784,-0.0004931994222877965,0.004163455222189817,,neutral
INDUSINDBK.NSE,15-04-2024,1544.95,1557.9,1444.4,1482.05,1465.7773,13678165,1542.7625,4.0965217097938655,1.030424904,0.03935310846614439,0.014836406,0.030312836690440426,0.009477374,0.7084115106784659,Uncertain,3.777661721597102,1.084406707560347,0.030312836690440426,0.00265810139637432,,neutral
INDUSINDBK.NSE,22-04-2024,1494.0,1519.0,1443.3,1446.4,1430.5187,16892043,1539.635,6.446003871681416,0.052270375,0.06055656048349115,0.019444565,0.05151628870778718,0.00107202,1.8940787300781197,Uncertain,3.552821391861823,1.8143337817225444,0.02120345201734676,0.0004931994222877965,,neutral
INDUSINDBK.NSE,29-04-2024,1458.75,1537.0,1450.1,1483.7,1467.4092,16430728,1535.2800000000002,3.476444025072456,0.859077296,0.033596477515502154,-0.027650606,0.05151628870778718,0.027650606,2.3619993427203894,Uncertain,3.5220837794108824,0.9870418317118906,-0.026960082967988998,0.026960082967988998,,neutral
INDUSINDBK.NSE,06-05-2024,1495.7,1510.0,1393.45,1410.15,1394.6667,14610592,1527.67,8.333865191646272,0.877355434,0.07692760871130544,0.033721215,0.06453458321315005,0.027650606,2.948164659965887,Uncertain,3.2288460650017496,2.581066122036312,0.043331131195803285,0.026960082967988998,bearish,bearish
INDUSINDBK.NSE,13-05-2024,1415.35,1429.85,1377.25,1412.35,1396.8426,16760174,1518.34,7.504513753672959,1.74667965,0.06980649920307705,-0.01659646,0.043331131195803285,0.044247066,2.6389039023000938,Uncertain,3.0950640560000218,2.4246715473060654,-0.00712110950822839,0.03408119247621739,bearish,bearish
INDUSINDBK.NSE,21-05-2024,1420.0,1451.0,1391.85,1441.8,1425.9692,18349143,1508.27,4.610209460396719,0.241944108,0.04407035875539527,-0.03301519,0.043331131195803285,0.04961165,1.7364657133183432,Uncertain,2.8569894623418643,1.613659945605031,-0.025736140447681778,0.03285724995591017,,bearish
INDUSINDBK.NSE,27-05-2024,1447.85,1478.8,1439.15,1461.85,1445.7991,16981026,1497.6625,2.4498067517187083,1.714931241,0.0239122632769399,0.010311592,0.0,0.04961165,1.2685451006760733,Uncertain,2.9047991838208413,0.8433652712943631,-0.02015809547845537,0.053015345434365535,,bearish
INDUSINDBK.NSE,03-06-2024,1514.95,1534.9,1363.55,1492.1,1475.7169,34435840,1494.2125,0.14157898264193225,3.483191232,0.001413788199469742,0.015536019,0.0,0.03301519,0.6823797834305756,Uncertain,3.025563025636048,0.0467942599252808,-0.02249847507747016,0.0683927110036073,,bearish
INDUSINDBK.NSE,10-06-2024,1498.5,1515.9,1473.0,1502.35,1485.8544,14727005,1493.73,0.5770788562859286,1.552090425,0.005770788562859346,0.004852052,0.004357000363389604,0.0,0.37433590579135595,Uncertain,2.9536054764784305,0.19538115732842454,0.004357000363389604,0.04265657055592553,,neutral
INDUSINDBK.NSE,18-06-2024,1514.0,1550.0,1499.1,1527.15,1510.3821,22653379,1493.4,2.25994375251104,1.613434392,0.022599437525110486,0.003152695,0.021185649325640744,0.0,0.24396346530291632,Uncertain,2.8830862147329857,0.7838627027393084,0.01682864896225114,0.02249847507747016,,neutral
INDUSINDBK.NSE,24-06-2024,1507.15,1521.0,1460.5,1464.5,1464.5,25115710,1492.3125,1.8991123250255981,0.59509143,0.018637182225572726,-0.025250381,0.021185649325640744,0.025250381,0.6651337308581724,Uncertain,2.9220405654078103,0.6499267489671388,-0.0039622552995377605,0.0039622552995377605,,neutral
INDUSINDBK.NSE,01-07-2024,1468.95,1469.0,1420.65,1434.25,1434.25,20944621,1489.3425000000002,3.8412062053338136,0.170447858,0.03699115549311202,0.019593937,0.03518262222979043,0.025250381,1.364563525040463,Uncertain,2.8815272300754597,1.3330452564327224,0.018353973267539295,0.0039622552995377605,,neutral
INDUSINDBK.NSE,08-07-2024,1428.0,1450.95,1415.05,1434.55,1434.55,15634172,1487.0549999999998,3.660032762887311,0.520227037,0.035308041733493306,-0.003190273,0.018353973267539295,0.028440653,1.6713655226352424,Uncertain,3.0792537595030374,1.1886103091022955,-0.0016831137596187151,0.005645369059156476,,neutral
INDUSINDBK.NSE,15-07-2024,1438.5,1460.85,1429.0,1432.45,1432.45,13186099,1482.345,3.483193130650286,0.132578452,0.033659505715606004,-0.005159839,0.018353973267539295,0.008350111,1.833444491543643,Uncertain,3.1492104683722517,1.1060528235988818,-0.0016485360178873018,0.003331649777506017,,neutral
INDUSINDBK.NSE,22-07-2024,1428.0,1429.95,1359.05,1403.9,1403.9,18731157,1474.3525,5.018341762233769,0.987670326,0.04778538375320683,0.00863477,0.014125878037600827,0.008350111,1.7025581030012753,Uncertain,3.174709011448747,1.5807249559365752,0.014125878037600827,0.003331649777506017,,neutral
INDUSINDBK.NSE,29-07-2024,1415.0,1444.95,1392.7,1404.3,1404.3,19382625,1470.35,4.703410952075759,1.078458354,0.04492127724691397,-0.014157767,0.014125878037600827,0.019317605,1.2761825175630044,Uncertain,3.3791702308960816,1.3918834005673986,-0.00286410650629286,0.004512642524180162,,neutral
INDUSINDBK.NSE,05-08-2024,1388.0,1407.3,1329.2,1349.8,1349.8,23438774,1462.2350000000001,8.329752555934222,0.162673421,0.07689256514855694,0.025331077,0.046097165939243796,0.014157767,1.9120657598193107,Uncertain,3.575479877277633,2.329687997650399,0.03197128790164297,0.00286410650629286,bearish,bearish
INDUSINDBK.NSE,12-08-2024,1349.8,1371.65,1335.95,1364.15,1364.15,18666692,1452.7925,6.4980024190888,2.540645554,0.061015251661885594,-0.018263236,0.03197128790164297,0.032421003,1.8952258344339141,Uncertain,3.985280179285136,1.630500774541374,-0.015877313486671346,0.018741419992964206,,bearish
INDUSINDBK.NSE,19-08-2024,1370.05,1395.95,1345.55,1388.55,1388.55,22607399,1444.6,4.03658492672212,0.343421925,0.03879966772809079,-0.022926597,0.03197128790164297,0.041189834,1.834882516507221,Uncertain,4.296056581591714,0.9396023655783745,-0.022215583933794802,0.03809289742046615,,bearish
INDUSINDBK.NSE,26-08-2024,1395.3,1430.0,1377.55,1425.25,1425.25,16350854,1438.0800000000002,0.9001929486055271,3.264021087,0.008921617712505669,0.024437554,0.0,0.041189834,1.561828307763201,Uncertain,4.29272676030995,0.2097018978539715,-0.029878050015585123,0.06797094743605127,,bearish
INDUSINDBK.NSE,02-09-2024,1425.25,1451.9,1401.5,1409.35,1409.35,15331099,1434.4450000000002,1.7806080817398318,3.286471081,0.01749457107104159,-0.012107191,0.008572953358535921,0.035033789,0.6391354774772704,Uncertain,3.984626153472401,0.4468695463909761,0.008572953358535921,0.05209363394937992,,bearish
INDUSINDBK.NSE,09-09-2024,1409.35,1470.95,1400.1,1464.05,1464.05,12275742,1435.3274999999999,2.0011112446462587,2.094311196,0.020011112446462625,0.031856162,0.011089494733956956,0.012107191,0.37303701528256106,Continuation,3.8904130455094776,0.5143698679902505,0.002516541375421035,0.029878050015585123,,neutral
INDUSINDBK.NSE,16-09-2024,1469.95,1498.0,1461.1,1480.2,1480.2,16525697,1435.1525,3.13886503350691,1.671005114,0.03138865033506901,-0.004623677,0.022467032622563343,0.016730869,0.7047722717604494,Uncertain,3.538593381787255,0.8870375018679169,0.011377537888606386,0.0,,neutral
INDUSINDBK.NSE,23-09-2024,1490.2,1490.85,1432.25,1462.7,1462.7,19613685,1437.7800000000002,1.7332276147950187,0.821751554,0.0173322761479502,-0.024054054,0.013894079264027422,0.028677731,0.8862837194986435,Uncertain,3.2960573417780297,0.5258487444457032,-0.01405637418711881,0.01405637418711881,,neutral
INDUSINDBK.NSE,30-09-2024,1467.0,1474.8,1380.85,1382.85,1382.85,10526786,1436.3049999999998,3.865567487435362,0.562901733,0.03721702563174251,0.021021346,0.031262287372398695,0.028677731,1.2458279504305025,Uncertain,3.1362250170223795,1.2325542543836476,0.019884749483792312,0.01405637418711881,,neutral
INDUSINDBK.NSE,07-10-2024,1388.0,1394.05,1335.55,1347.6,1347.6,16007260,1431.595,6.232932620955789,0.512676988,0.05867232003464675,0.016005716,0.04134004388669655,0.024054054,1.6916599188545833,Uncertain,3.2148783912288605,1.9387771052121514,0.021455294402904238,0.01405637418711881,,neutral
INDUSINDBK.NSE,14-10-2024,1354.6,1374.45,1331.0,1347.25,1347.25,11313509,1425.8650000000002,5.835219892373367,0.816631213,0.05513495316877841,-0.006676683,0.04134004388669655,0.006676683,1.9702775074919652,Uncertain,3.5532869266907414,1.6422034056810162,-0.0035373668658683424,0.0035373668658683424,,neutral
INDUSINDBK.NSE,21-10-2024,1352.05,1353.95,1025.5,1041.6,1041.6,74283130,1403.34,34.72926267281107,0.272651032,0.2577707469323186,0.177547471,0.2240910881664444,0.006676683,4.288766059753771,Uncertain,3.8454058731400433,9.031364651360505,0.20263579376354018,0.0035373668658683424,bearish,bearish
INDUSINDBK.NSE,28-10-2024,1051.4,1084.65,1018.1,1062.5,1062.5,32909125,1381.3475,30.00917647058825,7.161996233,0.23082352557918992,-0.058759863,0.20263579376354018,0.065436547,5.579467808657604,Uncertain,5.649256924267823,5.312057297602483,-0.026947221353128686,0.03048458821899703,bullish,bullish
INDUSINDBK.NSE,04-11-2024,1067.0,1098.6,1048.05,1053.8,1053.8,24147534,1357.6799999999998,28.836591383564226,1.730741241,0.2238229921631017,-0.039913091,0.20263579376354018,0.098672954,6.619235598247735,Uncertain,7.210927154576859,3.9990129931157754,-0.007000533416088223,0.03394775476921691,bearish,bearish
INDUSINDBK.NSE,11-11-2024,1053.0,1067.8,1015.0,1017.15,1017.15,14567475,1335.3125,31.279801405888996,0.986393895,0.23826819564708637,-0.014507559,0.014445203483984675,0.113180513,5.89156292312366,Uncertain,8.59955966447855,3.6373724500213354,0.014445203483984675,0.03394775476921691,bearish,bearish
INDUSINDBK.NSE,18-11-2024,1015.5,1032.0,966.4,998.2,998.2,21779701,1313.51,31.587858144660387,0.644395336,0.2400514651582401,-0.030164976,0.01622847299513841,0.084585626,3.6703960208312503,Uncertain,10.13399125575642,3.117020465822635,0.0017832695111537344,0.007000533416088223,bearish,bearish
INDUSINDBK.NSE,25-11-2024,1020.0,1022.05,987.3,995.85,995.85,23318576,1291.575,29.695737309835813,0.067123673,0.2289646361999884,-0.050034431,0.01622847299513841,0.094706966,2.2070762578704355,Uncertain,11.695361534312537,2.5391038338329874,-0.011086828958251721,0.011086828958251721,bearish,bearish
INDUSINDBK.NSE,02-12-2024,990.05,1011.5,979.0,990.35,990.35,25403915,1269.4699999999998,28.18397536224564,0.150119625,0.21987128486691282,-0.002719638,0.0017832695111537344,0.082919045,0.6465296896532735,Uncertain,13.066327953623762,2.1569928033552235,-0.009093351333075567,0.020180180291327288,bullish,bullish
INDUSINDBK.NSE,09-12-2024,992.8,1005.5,965.55,986.65,986.65,23534734,1248.6075,26.550195104647045,0.04522779,0.20979971688460952,-0.008518872,0.0,0.061272941,0.5339089605758837,Uncertain,14.370803754188756,1.8475094057914665,-0.010071567982303298,0.030251748273630585,,neutral
INDUSINDBK.NSE,16-12-2024,987.9,1007.95,926.45,929.45,929.45,17442362,1224.865,31.783850664371393,1.335575792,0.2411816812465047,0.037407236,0.031381964361895165,0.01123851,0.6044289409298222,Uncertain,15.38305056245058,2.06616044947252,0.031381964361895165,0.019164919315378864,bearish,bearish
INDUSINDBK.NSE,23-12-2024,938.95,971.1,928.25,953.4,953.4,19668066,1205.0449999999998,26.394482903293472,0.498559634,0.20882622640648266,-0.034810467,0.031381964361895165,0.043329339,0.5774194947874446,Uncertain,16.787819909410718,1.572240055333067,-0.03235545484002203,0.04242702282232533,,neutral
INDUSINDBK.NSE,30-12-2024,953.3,1025.4,948.85,997.9,997.9,24338895,1186.7325,18.922988275378305,5.65372708,0.1591196836692347,5.24193e-05,0.031381964361895165,0.034810467,0.6819968848957734,Uncertain,18.029925352553576,1.0495322584737292,-0.04970654273724795,0.08206199757726998,,neutral
INDUSINDBK.NSE,06-01-2025,1004.95,1004.95,933.05,937.6,937.6,19479472,1164.185,24.166488907849825,2.042940532,0.19462971950334348,0.006432996,0.03551003583410878,0.034810467,0.8221526653268882,Uncertain,19.031191759596506,1.2698358154929439,0.03551003583410878,0.08206199757726998,,neutral
INDUSINDBK.NSE,13-01-2025,936.9,990.65,934.5,970.95,970.95,25137450,1141.4699999999998,17.56218136876253,0.984648087,0.14938631764303906,-0.020677423,0.03551003583410878,0.020677423,0.5965840668721947,Uncertain,20.274851805491508,0.8662051657514832,-0.04524340186030443,0.09494994459755238,,neutral
INDUSINDBK.NSE,20-01-2025,966.2,988.55,948.1,950.8,950.8,16792562,1118.5425,17.64224863273034,1.063997002,0.14996524495046015,-0.002463583,0.03608896314152987,0.023141006,0.6167459830227991,Uncertain,21.139355701275743,0.8345688904636599,0.0005789273074210954,0.04524340186030443,,neutral
INDUSINDBK.NSE,27-01-2025,947.0,1023.0,923.7,1009.4,1009.4,28117313,1095.81,8.5605310085199,1.420161987,0.07885491097909307,0.034459898,0.0005789273074210954,0.023141006,0.49457363113651315,Uncertain,21.945099234565937,0.3900885075532548,-0.07111033397136708,0.11635373583167151,,neutral
INDUSINDBK.NSE,03-02-2025,994.0,1086.55,990.1,1079.1,1079.1,26381676,1075.7549999999999,0.3109444064866018,2.450580677,0.0031094440648660967,0.048336269,0.0005789273074210954,0.002463583,0.3557902852326696,Continuation,22.32439386755065,0.01392845908074446,-0.07574546691422697,0.14685580088559405,,neutral
INDUSINDBK.NSE,10-02-2025,1076.0,1082.0,1018.2,1024.4,1024.4,21940255,1053.84,2.8738773916438642,1.630637207,0.02793592955287314,-0.059786021,0.024826485488007043,0.059786021,0.290860735144228,Uncertain,22.126914807497943,0.1298815228714136,0.024826485488007043,0.14685580088559405,,neutral
INDUSINDBK.NSE,17-02-2025,1024.4,1055.8,1013.1,1043.75,1043.75,12290287,1036.885,0.6620792083982252,0.621626165,0.0066207920839823214,0.001127711,0.024826485488007043,0.059786021,0.1468357886231382,Uncertain,21.940300628091723,0.030176396377655748,-0.02131513746889082,0.09706060438311778,,neutral
INDUSINDBK.NSE,24-02-2025,1030.1,1063.3,970.1,990.1,990.1,68321317,1019.0099999999999,2.9199070800929094,0.660556314,0.028370673496825212,-0.004547729,0.04657636690084993,0.064333751,0.6332684184621321,Uncertain,21.65290392342644,0.13485059973567057,0.02174988141284289,0.02131513746889082,,neutral
INDUSINDBK.NSE,03-03-2025,978.95,1003.6,932.3,936.75,936.75,25038702,998.4849999999999,6.590338937816909,0.149653867,0.061828670435710005,0.050367658,0.05520787835172768,0.004547729,1.2104775196418642,Uncertain,19.885717501608763,0.33141066885234327,0.03345799693888479,0.02131513746889082,,neutral
INDUSINDBK.NSE,10-03-2025,895.0,913.35,606.0,672.35,672.35,257364730,980.0225,45.76076448278425,0.998533015,0.3139443227068766,0.221876469,0.3073235306228943,0.004547729,3.65162259012347,Uncertain,18.584670972010354,2.4622854260752183,0.2521156522711666,0.0,bearish,bearish
INDUSINDBK.NSE,17-03-2025,705.0,709.9,672.3,686.9,686.9,56657660,961.2425,39.93921968263212,5.641024466,0.2854040473657792,-0.067727634,0.2855736492100514,0.067727634,6.0667043669714165,Uncertain,19.524902810855913,2.045552803490821,-0.028540275341097432,0.028540275341097432,bearish,bearish
INDUSINDBK.NSE,24-03-2025,692.0,693.75,633.6,649.85,649.85,87169177,941.0450000000001,44.80957143956299,2.136126452,0.30943791210834765,-0.013255314,0.2761495170137351,0.080982949,7.996603548802559,Uncertain,20.00598160400831,2.2398086895463876,0.024033864742568467,0.028540275341097432,bearish,bearish
INDUSINDBK.NSE,01-04-2025,649.0,714.7,646.85,682.0,682.0,45614188,924.2875,35.526026392961874,0.671877424,0.26213434672653263,-0.103108496,0.024033864742568467,0.184091445,7.519347789351834,Uncertain,20.740521231502896,1.7128801150378608,-0.047303565381815016,0.07584384072291245,,bearish
INDUSINDBK.NSE,07-04-2025,637.0,695.9,637.0,689.5,689.5,24285632,908.8525,31.813270485859313,0.270416698,0.24135104431137064,-0.072119218,0.024033864742568467,0.188483028,5.130089731143467,Uncertain,21.064426180565455,1.5102842210442458,-0.02078330241516199,0.06808686779697701,,bearish
INDUSINDBK.NSE,15-04-2025,705.0,801.0,693.05,794.7,794.7,57692224,898.7950000000001,13.09865357996729,1.277761753,0.11581617610244829,0.100228462,0.0,0.175227714,2.630089731143466,Uncertain,21.266053687432883,0.6159419031142531,-0.12553486820892235,0.19362173600589935,,bearish
INDUSINDBK.NSE,21-04-2025,802.0,841.9,775.4,822.35,822.35,86297963,890.3950000000001,8.2744573478446,1.600898242,0.07642113893272094,-0.00124853,0.0,0.073367748,0.2120677180479103,Uncertain,20.51874582495067,0.40326330948468153,-0.03939503716972735,0.18571320779381167,,neutral
INDUSINDBK.NSE,28-04-2025,828.0,863.5,810.05,856.45,856.45,43786829,883.885,3.20333936598749,1.442796195,0.031039105766021535,0.002488467,0.0,0.00124853,0.11074194179163165,Uncertain,19.21266841847696,0.16673058089665543,-0.045382033166699406,0.2103119385453491,,neutral
INDUSINDBK.NSE,05-05-2025,855.0,862.0,805.5,818.2,818.2,45713948,878.3225,7.348142263505242,0.865161128,0.06845150841518911,-0.090488236,0.03741240264916758,0.091736766,0.1436615760877937,Uncertain,17.924271555293295,0.4099548615316102,0.03741240264916758,0.08477707033642676,,neutral
INDUSINDBK.NSE,12-05-2025,835.0,838.0,750.0,780.2,780.2,69105516,869.6625,11.466611125352477,0.385692524,0.10287036637776147,-0.035909689,0.07183126061173993,0.126397925,0.5983091267793895,Uncertain,17.28122455463368,0.663530011377457,0.03441885796257235,0.045382033166699406,,neutral
INDUSINDBK.NSE,19-05-2025,779.9,799.7,725.8,793.4,793.4,74703615,859.4375,8.32335518023697,0.113597887,0.07683804814195334,0.004717064,0.07183126061173993,0.126397925,1.2653649783977396,Uncertain,16.575675788939385,0.5021427353080214,-0.026032318235808122,0.026032318235808122,,neutral
INDUSINDBK.NSE,26-05-2025,793.35,827.6,790.75,816.95,816.95,35458589,853.405,4.462329395923859,0.192663053,0.04271711555474825,-0.018665738,0.03441885796257235,0.054575427,1.4406151272027128,Uncertain,16.062407667354634,0.277811987364331,-0.0341209325872051,0.06015325082301322,,neutral
