company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
MRF Ltd,2023-11-03T12:37:07.947,500290,6217.10,586.66,,1383.26,1383.26,12.96,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e61a0f78-6f44-4e15-89f3-952d850a7a36.pdf
Maharashtra Seamless Ltd,2023-11-01T14:57:53.83,500265,1565.7,250.62,,13.65,13.65,,250.62,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d74192e-6a1f-4898-8b52-afc2b6d0261d.pdf
Mahindra & Mahindra Ltd,2023-11-10T12:34:54.107,500520,34435.52,2483.97,,21.07,20.99,11.70,2347.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=66c79420-ae44-46e1-9bba-9ae01f08a254.pdf
Manappuram Finance Ltd,2023-11-13T15:21:40.77,531213,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7feffcae-c195-4e9f-984b-ffc77dd5d21a.pdf
Max Healthcare Institute Ltd,2023-11-06T14:50:58.32,543220,136316,27668,,2.85,2.84,,27668,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=01fe3413-f644-4ba8-a0bd-c85b95728695.pdf
Metropolis Healthcare Ltd,2023-11-04T18:54:02.607,542650,250293,20133,,3.93,3.90,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=092b2c34-8676-4666-815b-a72cfa118347.pdf
Minda Corporation Ltd,2023-11-02T15:05:42.637,538962,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ce3054a1-9f41-4204-836b-fb198afd9b92.pdf
Motilal Oswal Financial Services Ltd,2023-11-01T13:52:15.99,532892,141600,28800,,20.80,20.76,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0c405b29-7fb5-4e57-b132-5b101149e329.pdf
Multi Commodity Exchange of India Ltd,2023-11-08T22:16:19.32,534091,16511,-1907,,-3.74,-3.74,,-1907,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=caa7fc17-2132-4ccc-9b0a-0c524e92791a.pdf
Muthoot Finance Ltd,2023-11-09T18:37:49.873,533398,36319.45,10952.86,,26.39,26.38,,10952.86,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9fbb854d-04ad-4201-94be-c57bd37b43cb.pdf
Natco Pharma Ltd,2023-11-14T14:14:47.243,524816,10314,3690,,20.60,20.60,,3690,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ba38ed7d-3f18-422a-9967-8c55f14008a3.pdf
NBCC (India) Ltd,2023-11-09T16:32:06.143,534309,322219,4523,,0.47,0.47,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=98bd517c-db60-4f79-8d61-707fe19319dc.pdf
NCC Ltd,2023-11-09T17:24:04.107,500294,4746.0,77.34,303.74,1.23,1.23,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=338066ec-c65f-4632-8085-fd7f0dca90df.pdf
NHPC Ltd,2023-11-06T20:44:50,533098,2931.26,1693.26,,1.46,1.46,51.58,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cde38910-ac7c-43c7-a627-aa7aefcd9438.pdf
Narayana Hrudayalaya Ltd,2023-11-13T19:27:55.963,539551,13052.46,2266.87,3265.14,11.16,11.16,,2266.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d9407591-7c28-4c4a-bc6c-a851642c915f.pdf
National Aluminium Company Ltd,2023-11-09T14:11:05.573,532234,3043.42,187.35,,1.02,1.02,,187.35,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b69f662b-3fa9-410b-bd63-76f247992d63.pdf
Netweb Technologies India Ltd,2023-11-01T19:27:12.647,543945,1449.82,151.41,,2.71,2.70,,151.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c56f83b2-f747-431c-a20e-50d8640c42ee.pdf
Neuland Laboratories Ltd,2023-11-07T14:38:43.957,524558,41774.86,8924.78,,69.56,69.56,,8924.78,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e0f87d26-d695-4da6-afc8-76b5834bb5cc.pdf
Oil and Natural Gas Corporation Ltd,2023-11-10T19:19:29.43,500312,146873.73,16553.22,,10.92,10.92,16.11,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c2f9532d-23fd-49ec-b9fb-405bb703379e.pdf
Oil India Ltd,2023-11-08T16:06:17.58,533106,8816.47,640.36,,3.87,3.87,34.30,640.36,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ec81b7a1-83f3-4f19-bc29-3595f315fdf9.pdf
Olectra Greentech Ltd,2023-11-04T17:49:46.48,532439,30716.26,1857.92,,2.20,2.20,,1857.92,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5a5c95ad-94e9-4ce1-9fa3-f87c84aed234.pdf
PB Fintech Ltd,2023-11-04T19:10:07.51,543390,81162.75,-2110.81,-3170,-0.45,-0.45,,-2110.81,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cbf8105a-2891-4dec-b601-bd9dfe92e0e0.pdf
PG Electroplast Ltd,2023-11-06T17:10:54.407,533581,46370.92,1236.51,,4.99,4.88,,1236.51,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=551e0c84-e18b-43ff-a12f-f06af0edad57.pdf
PI Industries Ltd,2023-11-08T20:37:37.44,523642,21169,4805,,31.67,31.66,,4805,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=49142e0f-ae8a-4d51-a901-c910b4d86eb0.pdf
PTC Industries Ltd,2023-11-10T17:07:43.753,539006,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f0609a46-95ea-4d8d-b7fd-4a52c06347cc.pdf
Page Industries Ltd,2023-11-09T13:13:35.12,532827,112513.92,15027.96,,134.83,134.83,,15027.96,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ec7ea4a5-7068-4189-8b20-f9fbd74da2c7.pdf
Patanjali Foods Ltd,2023-11-08T19:44:33.423,500368,782188.84,25453.89,41920,,,5.34,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c6cf749d-69c7-4359-b06c-8ce97a40f809.pdf
Pidilite Industries Ltd,2023-11-08T17:38:08.13,500331,3076.04,458.63,,8.85,8.85,,458.63,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=13727b18-2ab7-470d-bae3-0a486ff7fec2.pdf
Piramal Enterprises Ltd,2023-11-09T15:43:26.527,500302,2193.36,48.19,,2.03,2.02,,48.19,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d0234e9c-5e16-4bd6-91f8-e826469d67d6.pdf
Poly Medicure Ltd,2023-11-04T13:47:37.413,531768,35138.65,6218.90,,6.48,6.47,,6218.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=740d8085-bde9-4781-aaf0-b13e6e015cb2.pdf
Power Grid Corporation of India Ltd,2023-11-07T18:05:25.677,532898,11267.07,3781.42,,4.06,4.06,90,3781.42,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f98c46ad-82ad-4b44-be71-5d3f8f149a9e.pdf
Prestige Estates Projects Ltd,2023-11-07T19:40:04.62,533274,22364,9103,,21.22,21.22,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff741b83-29d1-4414-8482-82c659762fae.pdf
R R Kabel Ltd,2023-11-06T21:30:11.1,543981,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=293e236b-e3db-49c3-b9e4-da3ed9fde6fd.pdf
REC Ltd,2023-11-02T13:08:06.833,532955,11688.24,3789.90,,14.39,14.39,41.28,6757.95,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6b19314b-b25f-4d17-b0da-fb80c7f6b4a7.pdf
Rhi Magnesita India Ltd,2023-11-08T18:15:31.013,534076,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9ee1a2c3-919f-4188-a6d6-4431b25a3984.pdf
Radico Khaitan Ltd,2023-11-06T16:10:25.697,532497,371505.46,6483.95,,4.85,4.85,,6483.95,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=187d51c4-b721-4cc4-94c0-c2f4045ef315.pdf
Rail Vikas Nigam Ltd,2023-11-09T16:41:01.89,542649,4914.32,394.26,,1.89,1.89,,394.26,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=47b7a370-afd5-4151-a7eb-975e1a9f6604.pdf
Rashtriya Chemicals and Fertilizers Ltd,2023-11-10T15:37:19.003,524230,4155.19,51.03,,0.92,0.92,2.53,51.03,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b3617ed6-c8ec-44a8-a78d-8f7dadb187b3.pdf
Rattanindia Enterprises Ltd,2023-11-09T15:18:05.193,534597,13942.38,1404.80,,1.02,1.02,,1404.80,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=23923e7b-0f53-4dc3-993e-1bb28f62c8c2.pdf
Raymond Ltd,2023-11-08T14:55:24.83,500330,232100,16000,38200,24.01,24.01,13.96,18116,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ea01adf4-bafe-4a17-aa52-1aeb5018eceb.pdf
Redington Ltd,2023-11-06T18:12:54.79,532805,22220.15,311.64,,3.88,3.88,2.69,311.64,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=56dff6c2-34e1-451e-871f-84cfa9a9ffe1.pdf
SJVN Ltd,2023-11-09T15:03:58.793,533206,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a6fb4802-c7cb-462a-964a-1dbe4005b92b.pdf
SKF India Ltd,2023-11-08T16:44:00.87,500472,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=286029e0-42a1-4712-b829-321ef8120dcf.pdf
Samvardhana Motherson International Ltd,2023-11-09T14:05:20.343,517334,23473.79,294.15,2001.45,0.30,0.30,4.4,294.15,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=38928f4e-9dc4-41bd-b1f7-896b42932cbc.pdf
Sapphire Foods India Ltd,2023-11-02T13:25:46.967,543397,6426.40,152.14,,2.41,2.38,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2f0b8f28-1453-4c99-8da3-633fc146be4a.pdf
Saregama India Ltd,2023-11-01T12:10:49.73,532163,17235,4799,,2.50,2.50,,4799,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0995e0db-729f-401e-b4c7-d77c1d0e0a18.pdf
Schneider Electric Infrastructure Ltd,2023-11-07T16:39:44.36,534139,49581,4286,,1.79,1.79,,4286,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dfa1832c-a7d8-4372-b84e-0f41e735b5d1.pdf
Shipping Corporation of India Ltd,2023-11-03T18:53:43.547,523598,114880,7373,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=df0aa2f4-ed3c-4934-8a7a-891f0531b577.pdf
Shree Cement Ltd,2023-11-07T16:07:07.107,500387,4800.16,446.62,,123.78,123.78,21,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=09072aea-3fda-4d0d-8834-264a4961aa2c.pdf
Shree Renuka Sugars Ltd,2023-11-08T18:33:48.493,532670,25547,-2056,,-0.96,-0.96,2.77,-2056,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=62f01b20-1c61-4266-a133-63e1d591860e.pdf
Shyam Metalics and Energy Ltd,2023-11-10T13:40:11.857,543299,2940.70,481.97,345.34,18.89,18.89,,481.97,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=52de63e1-6b6f-45c4-b54b-c42fd5ee37f6.pdf
Siemens Ltd,2023-11-28T18:19:01.633,500550,58077,5716,,16.05,16.05,,5716,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=94d8851d-128f-4218-9d7e-f43ec1818a44.pdf
Sobha Ltd,2023-11-06T17:42:47.11,532784,7412.38,149.46,,1.58,1.58,,149.46,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8cfab7cf-c177-463c-9c17-c160c7921af3.pdf
Solar Industries India Ltd,2023-11-02T14:45:25.59,532725,1347.46,208.99,,22.12,22.12,22.39,208.99,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=31c62d8d-137d-4731-ad9b-28b0afa47ae7.pdf
State Bank of India,2023-11-04T13:58:06.03,500112,102260.47,16884.29,,18.92,18.92,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ce2e574a-b237-4c10-8fa1-b9082ef55209.pdf
Steel Authority of India Ltd,2023-11-10T15:47:45.303,500113,29712.07,1305.59,4043,3.16,3.16,13.61,1305.59,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=37ce5e1a-24c2-48e9-bf2d-8da179f7c808.pdf
Sun Pharmaceutical Industries Ltd,2023-11-01T13:23:28.983,524715,121924.1,23755.1,,9.9,9.9,,23755.1,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ea1440c2-4c93-499b-9bdf-3432c2d19904.pdf
Sun TV Network Ltd,2023-11-10T16:44:19.573,532733,1048.45,464.69,,11.80,11.80,,464.69,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a2b4bd4c-bc6d-4e1e-8ad1-d32d4c3b98c3.pdf
Sundaram Finance Ltd,2023-11-06T17:59:56.29,590071,,366,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=416C1A29-4E7B-43E3-8C2F-4B62BF1D2610-175950.pdf
Suzlon Energy Ltd,2023-11-02T14:58:20.447,532667,1417.21,137.28,224.18,0.08,0.08,15.8,102.29,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7ef698da-e1c5-4f43-8e3e-1e91f10eaa21.pdf
Swan Corp Ltd,2023-11-10T11:55:35.033,503310,122326.32,16556.60,,6.69,6.69,,16556.60,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1b61d060-c3cd-4171-95e5-6892d3d483a2.pdf
Syrma SGS Technology Ltd,2023-11-01T17:52:15.6,543573,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ac1d4f41-3fa0-4363-9c78-d93f6068115d.pdf
Tata Chemicals Ltd,2023-11-10T16:19:57.4,500770,3998,495,,9.26,9.26,,495,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=785779b9-e961-419d-b260-ebc13dd53398.pdf
Tata Investment Corporation Ltd,2023-11-08T19:47:05.997,501301,123.86,123.51,,24.60,24.60,,123.51,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5dbca0fc-3efe-4aa7-aed5-e06833da15dd.pdf
Tata Motors Ltd,2023-11-02T15:57:38.28,500570,105128.24,3832.08,14400,9.81,9.80,13.19,3832.08,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0d552ca2-4c1b-4ae9-9428-c6b9c5080018.pdf
Tata Power Company Ltd,2023-11-08T15:53:45.433,500400,15738.03,1017.41,,2.74,2.74,14,1017.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d0079d3-2ae0-4ec0-85ce-c1ab26de36c1.pdf
Tata Steel Ltd,2023-11-01T20:01:39.05,500470,55681.93,-6511.16,4314.73,-5.07,-5.07,7.75,-6511.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d71dbd00-354d-48c9-b4a0-163752292965.pdf
Techno Electric & Engineering Company Ltd,2023-11-10T15:04:47.72,542141,46228.74,7377.69,,6.85,6.85,,7377.69,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e81a431d-576a-475e-8d47-f75e4c0c0b35.pdf
The New India Assurance Company Ltd,2023-11-08T19:56:29.707,540769,988594,-19532,,-1.07,-1.07,,-19532,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a688d182-8d5b-4c70-837d-2b38945f0815.pdf
The Ramco Cements Ltd,2023-11-09T13:44:34.34,500260,2340.57,72.00,,3.15,3.15,18,72.00,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a5f0aa61-3565-406b-b73b-99e704271a6e.pdf
Thermax Ltd,2023-11-03T16:41:33.693,500411,2302.46,158.60,,14.00,14.00,,158.60,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=78421d84-ae9f-443d-91fc-289a4ab30d10.pdf
Timken India Ltd,2023-11-10T19:31:01.98,522113,6819.84,930.46,,12.37,12.37,,930.46,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c15ec6f7-5fff-4b70-947e-5cbde144d20d.pdf
Titan Company Ltd,2023-11-03T14:41:18.987,500114,12653,916,1392,10.31,10.31,10.71,916,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=49977948-8d0f-433b-aaca-8c0211f7c3d2.pdf
Torrent Power Ltd,2023-11-09T16:51:42.597,532779,6960.92,542.55,1342.96,10.94,10.94,17.55,542.55,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cc9e8e1f-f166-4e70-82aa-263b37ee2b6a.pdf
Transformers and Rectifiers (India) Ltd,2023-11-03T13:05:13.507,532928,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=632e58b9-a17d-483d-bb40-b446dadbf077.pdf
Trent Ltd,2023-11-07T14:05:50.807,500251,2982.42,228.06,,6.60,6.60,8.22,234.73,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=be2d56d4-1ffb-493b-81f5-de7f1175d0fd.pdf
Trident Ltd,2023-11-14T18:19:50.197,521064,17975.2,903.1,,0.18,0.18,,903.1,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3f26614a-8957-4705-b3c1-c92a0b129df2.pdf
Triveni Turbine Ltd,2023-11-01T15:26:24.617,533655,38777,6403,,2.02,2.02,,6403,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c7fae41c-5f06-4fa5-94ad-9b5ab3f9ebd5.pdf
UCO Bank,2023-11-03T13:44:53.73,532505,586561,40167,,0.34,0.34,,40167,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c25db62d-8e8b-4283-b8d6-b8b7848e041e.pdf
UNO Minda Ltd-$,2023-11-07T13:05:08.903,532539,3421.30,237.71,,2.10,2.10,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=61694d9b-47bc-438e-98ff-8d342d108076.pdf
United Spirits Ltd,2023-11-08T17:37:03.613,532432,67365,3393,4667,4.78,,,3393,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3df2ef6f-fb1d-4877-b95d-8a01317d611c.pdf
Usha Martin Ltd,2023-11-03T12:34:12.957,517146,78470,10952,,3.59,3.59,,10952,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f5c5edad-6e7a-433f-bd3e-1c5880381af5.pdf
Valor Estate Ltd,2023-11-07T12:11:14.51,533160,,893.74,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c41d8e37-6f5a-4cc6-b5a1-6ba75b3aef4d.pdf
Varun Beverages Ltd,2023-11-06T11:49:40.407,540180,39377.56,5140.57,,3.86,3.85,,5140.57,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e07f6299-27fc-4836-9fdc-7070b3351e5f.pdf
Vedanta Ltd,2023-11-04T15:30:02.14,500295,38546,-915,11834,-4.80,-4.80,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6129dd04-c92c-4184-95f3-97ee4c2eeabb.pdf
Vijaya Diagnostic Centre Ltd,2023-11-07T13:54:21.697,543350,13885.89,3357.37,,3.26,3.25,,3357.37,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6f5b8d7d-a168-4a29-922b-2b56d313fa03.pdf
Welspun Corp Ltd,2023-11-08T15:38:14.8,532144,4059.45,386.57,,14.71,14.67,15.36,386.57,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=231570d5-ae5d-4470-8c95-4c54c07ceacf.pdf
Whirlpool of India Ltd,2023-11-03T12:11:51.03,500238,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9dc5f2f1-0bca-4ecf-b28a-93d993e3557f.pdf
Wockhardt Ltd,2023-11-14T17:50:45.073,532300,753,171,,-5.37,-5.37,,171,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4987095b-c663-487d-a32d-96b3b3a1d57f.pdf
Zee Entertainment Enterprises Ltd,2023-11-09T18:21:11.44,505537,24378,1129,3328,1.28,1.28,13.6,1129,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=248f3a3a-6769-45bd-b82a-cbed5ee8cf02.pdf
Zydus Lifesciences Ltd,2023-11-07T12:01:20.27,532321,43688,8007,,7.91,7.91,,8007,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fde7ccfb-b996-4365-a1d5-adb45893c7e9.pdf
eClerx Services Ltd,2023-11-09T19:31:09.177,532927,7359,1360,2189,28.20,27.85,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=78b1e51d-fc89-499a-a013-6f1e15b855e7.pdf
