company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
Hindustan Aeronautics Ltd,2025-02-12T13:33:04.11,541154,695731,143979,,21.53,21.53,,143979,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aa4fe83b-ac63-47ea-947c-08d84badbcda.pdf
Hindustan Copper Ltd,2025-02-08T18:52:01.477,513599,327.77,62.87,,0.65,0.65,,62.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9034b099-7c86-4db7-bfc7-21a77989ab5f.pdf
Honasa Consumer Ltd,2025-02-12T16:08:32.24,544014,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e828b3d2-0dd6-4eb0-9b87-07f05821788a.pdf
Honeywell Automation India Ltd,2025-02-07T16:22:40.73,517174,10908,1321,,149.35,149.35,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=59329f9d-8292-4283-8e24-dc84b0aa9542.pdf
IFCI Ltd,2025-02-12T18:38:22.033,500106,457.36,-8.74,,-0.12,-0.12,22.49,-8.74,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fe906a27-25a7-4269-9c51-9abfdca5b3c4.pdf
IIFL Finance Ltd,2025-02-12T18:44:47.417,532636,2442.58,81.71,,0.96,0.95,28.00,81.71,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=44ae1100-ef6c-4c1c-82a8-0460bd9b319c.pdf
INOX India Ltd,2025-02-07T18:55:55.003,544046,33362.69,5838.57,8300,6.43,6.41,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ef3c4a44-170b-45f1-a508-25f8c5864a30.pdf
ITC Ltd,2025-02-06T18:35:33.66,500875,20349.98,5013.18,,3.95,3.94,,5013.18,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=60f71f26-5480-4e90-a154-38b8ca762fa1.pdf
ITI Ltd,2025-02-13T16:03:35.297,523610,11008,-6712,,-0.70,-0.70,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7410fb73-18ee-40a0-a9f5-cb68b288e5ab.pdf
Info Edge (India) Ltd,2025-02-05T13:59:04.733,532777,7223.96,2884.17,,18.75,18.66,39.2,2425.91,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e8f3c19a-1e34-469a-a9a6-2861c754590f.pdf
Inventurus Knowledge Solutions Ltd,2025-02-05T21:06:56.87,544309,6571.61,1296.75,,7.80,7.60,,1296.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d33c0756-64b8-434c-9ddd-f417794ba60d.pdf
Ipca Laboratories Ltd,2025-02-13T13:07:00.907,524494,2245.37,248.14,446.07,9.78,9.78,19.87,248.14,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2cd03d90-1695-4403-881f-0e914c860b70.pdf
JB Chemicals & Pharmaceuticals Ltd,2025-02-04T18:55:05.68,506943,96349,16249,,10.2,10.29,,16249,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=df7b44e6-51fb-4cbd-b386-26f2b05fc0a1.pdf
JK Tyre & Industries Ltd,2025-02-04T17:16:50.19,530007,3673.68,57.37,334.88,1.88,1.88,12.16,52.60,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a9f6f342-6a34-411e-ab5f-7ebec57d4497.pdf
JSW Holdings Ltd,2025-02-04T14:05:19.887,532642,2921.93,1388.85,,12.51,12.52,,1388.85,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e403b310-07e3-4774-b323-1c2ece4b442a.pdf
Jaiprakash Power Ventures Ltd,2025-02-01T15:17:41.923,532627,114017,12668,40642,0.14,0.14,,12668,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ec1b435e-64c2-4ac8-97cb-0f2d3588697a.pdf
Jubilant FoodWorks Ltd,2025-02-12T15:17:23.683,533155,21507.63,432.38,,0.74,0.74,,432.38,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d578c197-b81a-4b23-ba50-a198e0e41cfc.pdf
Jyoti CNC Automation Ltd,2025-02-08T14:03:53.57,544081,4493.69,802.38,,3.53,3.53,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d0705e97-8559-4a0f-8c55-780769b807e9.pdf
K.P.R. Mill Limited,2025-02-03T13:37:20.103,532889,154524,20225,,5.92,5.92,,20225,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2ac76fe8-1380-494e-9071-ba41496b781c.pdf
KNR Constructions Ltd,2025-02-13T17:22:04.573,532942,1422095.95,24858.50,,8.84,8.84,,24858.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ea121bb0-ff51-4680-9ff2-073a2a3b015f.pdf
Kajaria Ceramics Ltd,2025-02-04T14:00:27.107,500233,1163.71,78.98,,4.88,4.88,,78.98,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d0141cfe-e299-4c9f-932f-bd6fa2ebe6df.pdf
Kalpataru Projects International Ltd,2025-02-13T17:05:02.92,522287,5732.48,139.59,,8.67,8.67,8.4,139.59,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=76752f81-35aa-4e17-b2e2-bef41feea660.pdf
Kansai Nerolac Paints Ltd,2025-02-05T18:05:44.72,500165,1842.16,526.49,246.9,6.51,6.51,,526.49,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5284e49c-7847-4875-9e07-bca998305914.pdf
KEC International Ltd,2025-02-03T19:55:30.123,532714,5349.38,129.56,374.46,4.87,4.87,7.00,129.56,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=256a814e-b1ac-4a53-a60b-ffb837ed9dc4.pdf
Kirloskar Brothers Ltd-$,2025-02-12T14:34:23.6,500241,6605,582,,7.34,7.34,,582,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=37454d26-8318-4193-9307-f4f1635ebd7d.pdf
Kirloskar Oil Engines Ltd,2025-02-11T16:37:45.113,533293,1453.70,67.89,,4.91,4.89,,67.89,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2835830d-f57e-45b2-9787-1f9ec5479a07.pdf
Krishna Institute of Medical Sciences Ltd,2025-02-06T17:02:55.1,543308,4053,207,,2.22,2.19,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2823f275-fa39-4946-ac41-d310becb3583.pdf
Latent View Analytics Ltd,2025-02-07T15:12:49.02,543398,2278.36,426.11,,2.03,2.02,,426.11,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5eb37ee1-fc3b-4516-a8db-cceaf3243bdd.pdf
Lemon Tree Hotels Ltd,2025-02-04T21:02:54.233,541233,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=14cc1b97-7ccc-4921-a92f-bab9af78a2d5.pdf
Linde India Ltd,2025-02-07T17:07:58.123,523457,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ca843616-9115-4219-ad23-690c223a0081.pdf
Lupin Ltd,2025-02-12T00:45:44.71,500257,40254.4,281.9,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fab4ab66-ed38-410c-b95c-9aae6b853879.pdf
MRF Ltd,2025-02-06T12:35:21.503,500290,7000.82,315.46,,743.80,743.80,6.00,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fd253416-9699-414e-8a1c-11068702e799.pdf
Mahindra & Mahindra Ltd,2025-02-07T13:20:18.333,500520,41470.05,3624.48,,28.51,28.40,14.61,3180.58,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b3c5c514-4441-4df9-8134-d14f75e06ed7.pdf
Manappuram Finance Ltd,2025-02-13T15:53:33.597,531213,1798.71,453.39,,5.36,5.36,,453.39,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=69507f0d-ec50-413c-ad0d-c526684f6e97.pdf
Max Financial Services Ltd,2025-02-04T19:33:44.903,500271,8923.21,69.81,,1.62,1.62,,69.81,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d575642-a9d5-481d-838d-4ad3d6137335.pdf
Mazagon Dock Shipbuilders Ltd,2025-02-07T14:42:01.583,543237,314362,80704,,20.01,20.01,,80704,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2d4c143c-f708-4b05-96a3-6c574a6803fb.pdf
Metropolis Healthcare Ltd,2025-02-04T17:55:18.263,542650,32276.74,3104.16,,6.12,6.09,,3104.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=04ed5218-7b6e-4639-b698-2d27b8e87f17.pdf
Minda Corporation Ltd,2025-02-06T14:38:29.58,538962,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=83547702-5f59-4593-a0df-22529ddbcc00.pdf
Motherson Sumi Wiring India Ltd,2025-02-06T16:28:29.723,543498,2300.28,139.98,,0.32,0.32,,139.98,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ae856ff9-bf26-4524-853c-1c0dc997674c.pdf
Muthoot Finance Ltd,2025-02-12T16:13:24.83,533398,2156547,1359182,,35.36,35.36,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c4f6bad1-eb92-4a3e-aec3-feeb309a9241.pdf
Natco Pharma Ltd,2025-02-12T16:03:21.89,524816,4748,1324,,7.43,7.43,,1324,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=78c06fa9-fa0e-4350-8f28-6643f3a445b3.pdf
NBCC (India) Ltd,2025-02-11T16:22:06.087,534309,225506,10963,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=47ae5bbc-8745-4424-8997-851019123a53.pdf
NCC Ltd,2025-02-06T15:38:53.04,500294,5382.85,193.18,1140.90,3.08,3.08,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=07957df0-9804-4381-ac37-bfeb99b61be2.pdf
NLC India Ltd,2025-02-03T19:38:13.377,513683,4411.41,696.03,,9.75,9.75,16.01,696.03,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=faf8f8b9-0248-47da-8293-61bc97007e34.pdf
Narayana Hrudayalaya Ltd,2025-02-14T18:38:15.147,539551,13666.80,1930.54,3253.74,9.50,9.50,22.46,1930.54,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=03132602-b25c-412c-96d3-184147df3bc4.pdf
National Aluminium Company Ltd,2025-02-10T19:27:27.9,532234,4662.22,1566.32,,8.53,8.53,,1566.32,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4e5dcf1f-1928-4e88-9384-d8183989990f.pdf
Nava Ltd,2025-02-07T13:31:15.223,513023,84249.38,35326.17,,8.73,8.73,,35326.17,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a04292c3-b3f7-4077-b220-31ee1da25d96.pdf
Neuland Laboratories Ltd,2025-02-10T16:27:27.17,524558,39803.18,10158.68,,79.18,79.18,,10158.68,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3ac4a9d3-88ee-4993-b254-b80af101a895.pdf
Oil India Ltd,2025-02-07T18:19:22.663,533106,9089.14,1457.20,,8.23,8.23,22.60,1457.20,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fe30553a-8c12-4865-a9a2-c75db750675c.pdf
Ola Electric Mobility Ltd,2025-02-07T13:54:40.87,544225,1045,-564,-333,-1.28,-1.28,,-564,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b852b99-7e35-4b4a-a3dc-1f5f4cb77876.pdf
PG Electroplast Ltd,2025-02-06T18:05:10.783,533581,96769.3,1932.1,,0.74,0.70,,1932.1,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7a799355-12f4-4008-9a37-16f4d07a3ccc.pdf
PI Industries Ltd,2025-02-06T17:42:14.607,523642,19008,3727,,24.55,24.55,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8456b7c5-9c31-48c5-8d5b-f93ea02ae15c.pdf
PNC Infratech Ltd,2025-02-10T15:12:19.333,539150,116801.47,-129.89,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b83489f6-66ca-4974-bf13-dd1bd9ef5363.pdf
PVR Inox Ltd,2025-02-06T13:57:01.883,532689,17591,359,,3.66,3.66,30.72,359,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a257dc3a-d4a8-436a-b387-df606de578fb.pdf
Page Industries Ltd,2025-02-05T13:59:46.477,532827,131305.10,20465.50,,183.48,183.48,,20465.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b9694a52-474c-41a7-b149-2305658e8a2d.pdf
Patanjali Foods Ltd,2025-02-10T19:59:36.407,500368,9103.13,370.93,581.24,,,6.39,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=00cf1218-6454-40ad-9569-adbc92fcdd01.pdf
Poly Medicure Ltd,2025-02-03T14:30:22.86,531768,42421.19,8522.87,,8.48,8.48,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8121f3e4-6ed0-494c-9018-a1a983a752c3.pdf
Power Finance Corporation Ltd,2025-02-12T13:18:21.073,532810,26798.04,7759.56,,17.66,17.66,36.54,7759.56,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1a4f52e6-3a5f-4ba3-98c6-c94f6848408d.pdf
Power Grid Corporation of India Ltd,2025-02-03T20:55:29.68,532898,11233.03,3861.63,,4.15,4.15,90,3861.63,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fc811a86-8c56-4ce9-8690-3779d126b8ac.pdf
Premier Energies Ltd,2025-02-03T17:07:58.987,544238,17033.23,2552.21,,5.66,5.60,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6c8727a8-3a70-4da2-b561-ce89992b4d9d.pdf
REC Ltd,2025-02-06T15:14:38.12,532955,41085.66,11574.25,,43.95,43.95,,11574.25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d88cfd3-cf13-4e23-ad9e-5bd446783b15.pdf
Rhi Magnesita India Ltd,2025-02-11T18:43:49.673,534076,101070.25,4753.86,,2.30,2.30,,4753.86,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5537c6fa-c65a-49fb-8cc3-c36586520b1f.pdf
Rail Vikas Nigam Ltd,2025-02-14T20:23:08.527,542649,4567.38,311.58,,1.49,1.49,,311.58,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=48ea9b3e-0f43-461c-bb15-6f36c76f7d80.pdf
Rainbow Children's Medicare Ltd,2025-02-09T17:46:09.42,543524,3980.82,689.41,,6.76,6.76,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=26598283-9dac-456b-bda1-f8088d5af42c.pdf
Rashtriya Chemicals and Fertilizers Ltd,2025-02-12T16:07:46.147,524230,4518.35,80.23,,1.45,1.45,3.97,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4e7851aa-aac3-48b3-922f-bb2c8796894e.pdf
Rattanindia Enterprises Ltd,2025-02-04T14:32:12.45,534597,19214.92,-1704.34,,-1.23,-1.23,,-1704.34,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1286eaa-6fbc-4f85-831d-7585e52745d2.pdf
Reliance Power Ltd,2025-02-05T20:26:42.89,532939,185284,4195,49200,0.104,0.097,,4195,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=035ac265-8f7b-4c1d-9438-7bdad6543b64.pdf
SJVN Ltd,2025-02-13T19:17:29.48,533206,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c68ce054-9397-41b4-8ac2-a80d1a4461d4.pdf
SKF India Ltd,2025-02-12T19:44:32.467,500472,12561.0,1094.6,,22.1,22.1,,1094.6,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6972d8c6-0699-4b10-b530-69b0dd1f7b11.pdf
Sagility India Ltd,2025-02-05T18:34:14.14,544282,14530.69,2169.14,,0.46,0.46,,2169.14,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d8a5f49a-4c13-477a-9d85-a96e24f20cec.pdf
Sai Life Sciences Ltd,2025-02-06T22:25:01.25,544306,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6c8ab47c-e649-4325-b89f-ba460a73a978.pdf
Sammaan Capital Ltd,2025-02-11T13:22:14.79,535789,1902.45,281.91,,3.80,3.79,,281.91,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=80a338f6-10cc-40b4-b5bd-0343e7d9c7f2.pdf
Samvardhana Motherson International Ltd,2025-02-14T14:48:57.957,517334,27665.92,984.35,2775.90,1.25,1.25,5.5,984.35,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=22d90bd8-fc13-482e-b671-e536ae260c3e.pdf
Sapphire Foods India Ltd,2025-02-06T13:46:58.327,543397,7565.37,127.32,,0.37,0.37,,127.32,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=91c5c6c9-42d0-44ae-8c67-a5fd14ae278e.pdf
Sarda Energy & Minerals Ltd-$,2025-02-08T16:14:02.407,504614,1319.14,200.08,,5.60,5.60,,200.08,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=86f05269-bef6-406e-b2da-34474154c608.pdf
Saregama India Ltd,2025-02-10T13:22:03.053,532163,48343,6234,,3.24,3.23,,6234,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0bf07fab-3726-43cd-8547-2faff1edccf2.pdf
Schaeffler India Ltd,2025-02-27T16:58:55.47,505790,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=977c0015-d007-48f6-bedc-0ec770992d40.pdf
Schneider Electric Infrastructure Ltd,2025-02-11T13:22:44.247,534139,85720,11053,,4.62,4.62,,11053,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5e6c8165-5a52-402b-b914-2adaa838005f.pdf
Shipping Corporation of India Ltd,2025-02-07T19:21:10.63,523598,131560,7552,,1.62,1.62,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=df97b0fb-269e-49d8-9736-d9814e8a4263.pdf
Shree Renuka Sugars Ltd,2025-02-11T19:32:23.647,532670,24783,-2037,,-0.96,-0.96,-0.82,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=356b4d66-d4e5-4e8a-94e8-226f345f9727.pdf
Siemens Ltd,2025-02-12T13:58:01.833,500550,35872,6146,,17.26,17.26,,6146,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=06557ac9-9cfd-4b81-aca9-1f6061d336d2.pdf
Signatureglobal (India) Ltd,2025-02-10T19:35:04.2,543990,8326,291,,2.07,2.07,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=01f4c7f3-eeea-4345-bbcb-3eb91d8c3ceb.pdf
Sobha Ltd,2025-02-06T17:09:07.57,532784,12240.92,216.85,,2.15,2.10,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=959f526e-537c-4e71-8912-72eeb36ade04.pdf
Solar Industries India Ltd,2025-02-05T14:38:10.64,532725,1126,220,,22.59,22.59,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f910ec0b-a968-45ef-b763-484dd50073ec.pdf
Sonata Software Ltd,2025-02-06T15:45:33.467,532221,284279,10501,16360,3.78,3.78,,10501,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=56fa991c-4c26-4eb7-afec-8cf217d85782.pdf
State Bank of India,2025-02-06T14:28:34.893,500112,128467.39,16891.44,,18.93,18.93,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=624186fc-421d-4f2d-a3ac-cd09c9ebb490.pdf
Sun TV Network Ltd,2025-02-07T17:09:26.113,532733,793.58,347.17,432.13,8.81,8.81,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2929a8af-b97f-4cfc-997f-15fd0005858a.pdf
Swan Corp Ltd,2025-02-14T17:10:51.94,503310,190818.94,56194.87,,18.72,18.72,,56194.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d10c38ae-0b96-4070-9dd2-7e3f12c4ce4e.pdf
Swiggy Ltd,2025-02-05T16:03:54.403,544285,39930.69,-7990.80,,-3.48,-3.48,,-7990.80,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b609217e-840b-4601-abb2-259d2319901b.pdf
TBO TEK Ltd,2025-02-12T15:36:59.98,544174,4221.88,499.76,677.73,4.70,4.64,,499.76,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=28fdd608-ed4f-409f-aac0-5d29a83c8cfe.pdf
Tata Chemicals Ltd,2025-02-03T18:30:40.947,500770,3590,-21,,-2.08,-2.08,4.29,-21,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fea3888b-eae9-4ca2-9abb-3fbe8d7a8dd6.pdf
Tata Investment Corporation Ltd,2025-02-11T18:39:44.597,501301,3.80,19.61,,3.88,3.88,,84.67,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0c5275e6-d4da-4e8d-84ca-a378093c39d6.pdf
Tata Power Company Ltd,2025-02-04T15:55:23.443,500400,15391.06,1187.54,,3.22,3.22,15,1187.54,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f497592e-3306-4904-9aca-6a01d3b8a785.pdf
Techno Electric & Engineering Company Ltd,2025-02-11T18:14:42.783,542141,68013.03,9598.97,,8.25,8.25,,9598.97,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ab0c5375-3831-4459-b935-c6f3356ee41f.pdf
The Ramco Cements Ltd,2025-02-06T18:05:43.81,500260,1983.45,181.58,,7.62,7.62,15,182.38,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6cd95886-38c4-4ebf-878c-5116d77ce453.pdf
Thermax Ltd,2025-02-04T14:56:14.17,500411,2508,114,,10.29,10.29,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f7a48138-a78e-4666-82fa-2138e2a9d7fa.pdf
Timken India Ltd,2025-02-05T20:16:35.353,522113,6714.32,743.06,,9.88,9.88,,743.06,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=044ccc71-4125-4334-bf1d-b7f3ecb60424.pdf
Titagarh Rail Systems Ltd,2025-02-13T20:32:16.483,532966,902.18,62.77,,4.66,4.66,,62.77,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7b19c0e3-8927-4295-a407-886001b9b1d7.pdf
Titan Company Ltd,2025-02-04T17:31:44.287,500114,17868,1047,1627,11.80,11.80,8.85,1047,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d4ddb6ee-2cb7-4dae-b39e-145601dc47b4.pdf
Torrent Power Ltd,2025-02-04T17:55:27.48,532779,6499.38,489.33,,9.76,9.76,17.10,489.33,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aa58349c-6ed5-4cd3-9d13-f18045ae424f.pdf
Trent Ltd,2025-02-06T12:54:37.743,500251,4656.56,496.54,,13.99,13.99,,497.25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e8288661-a717-455a-b3d5-43aaab3b67ce.pdf
Tube Investments of India Ltd,2025-02-03T13:59:01.687,540762,4812.22,280.15,,10.01,9.99,,280.15,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=12acb4ad-7252-41dc-b266-8cb153969de7.pdf
UNO Minda Ltd-$,2025-02-06T12:16:22.57,532539,4183.99,254.37,,4.05,4.04,9.64,254.37,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=34486d5b-9553-47c4-86cf-343b32d1c932.pdf
United Breweries Ltd-$,2025-02-13T20:29:27.173,532478,442655,3852,,1.45,1.45,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=63eb8d9e-d8aa-47c2-8e31-ec16aa2b8b2b.pdf
Valor Estate Ltd,2025-02-12T20:36:47.81,533160,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bc3973f3-020b-443e-9d33-493d13c7e4fa.pdf
Varun Beverages Ltd,2025-02-10T11:55:32,540180,38176.15,1956.44,,0.56,0.56,,1956.44,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=39684ea8-a58a-41f5-b421-a93d8a34bc94.pdf
Vijaya Diagnostic Centre Ltd,2025-02-12T13:49:42.43,543350,16898.26,3529.89,,3.42,3.42,,3529.89,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=34191c1e-5bd2-4ed9-94eb-38ca59061e5c.pdf
Vodafone Idea Ltd,2025-02-11T18:31:09.08,532822,111173,-66093,47124,-0.95,-0.95,42.4,-66093,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b80b9b8e-5785-41b4-bcfa-1d63356eaafc.pdf
Welspun Corp Ltd,2025-02-05T16:42:13.4,532144,3613.51,672.19,,25.73,25.60,14.18,674.70,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d2a9a24-42c3-4d6a-9cfd-91b475efabc7.pdf
Whirlpool of India Ltd,2025-02-04T16:55:32.8,500238,170485,4453,,3.46,3.46,,4453,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d6e76e31-7ae7-4219-914d-f5a412698d3a.pdf
ZF Commercial Vehicle Control Systems India Ltd,2025-02-06T18:19:38.01,533023,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f5711e64-c1c9-48d6-bea8-c19ce2928e6f.pdf
ZEN Technologies Ltd,2025-02-14T23:08:15.2,533339,15220.90,4266.60,,4.44,4.44,,4266.60,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9848c7f3-ee19-4675-8ab6-e94f6bb8f9c7.pdf
Zydus Lifesciences Ltd,2025-02-05T12:24:10.25,532321,52691,10235,,10.17,10.17,,10235,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=13538fd1-3a87-4f49-9ba0-df233f4a4da8.pdf
