company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
Whirlpool of India Ltd,2024-07-29T13:17:54.943,500238,249686,14525,,11.34,11.34,,14525,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6bf1b588-5e1f-47de-9c7a-5de87bc8e12c.pdf
Wipro Ltd,2024-07-19T15:34:14.347,507685,219638,30366,36069,5.75,5.73,,30366,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c0bffcde-52a6-4b89-8e57-b65f3df9274c.pdf
Yes Bank Ltd,2024-07-20T12:41:58.8,532648,899627,51600,,0.17,0.17,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aca99efe-0295-4bf8-9a74-7bf80551b549.pdf
ZF Commercial Vehicle Control Systems India Ltd,2024-07-22T13:12:40.01,533023,94575.83,9943.17,,52.42,52.42,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fec806db-c5df-4578-a9d8-f26c2c5d0e47.pdf
Zee Entertainment Enterprises Ltd,2024-07-31T13:47:57.81,505537,21305,1181,2717,,,12.8,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=12bcafbf-2c7f-460a-9ae7-cd97ccbac197.pdf
ZEN Technologies Ltd,2024-07-28T15:05:15.36,533339,25461.57,7948.57,,9.19,9.19,,7948.57,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=973d9b5c-18b9-4854-9b69-f50eaf4f596e.pdf
Zensar Technologies Ltd,2024-07-22T19:41:33.893,504067,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4924212e-f532-4961-8d4a-d857a9b06e4e.pdf
3M India Ltd,2024-08-06T12:55:13.77,523395,106832.74,15714.95,22700,139.50,139.50,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8d14cd85-b53a-4f56-a605-137fc473e06b.pdf
ABB India Ltd,2024-08-08T16:16:19.133,500002,2830.86,443.49,,20.93,20.93,,443.49,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=46b89a20-64c2-4409-8d85-92e2f6c6ab16.pdf
AIA Engineering Ltd,2024-08-12T14:22:33.45,532683,101997.23,25940.87,,27.52,27.52,,25940.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=832e2ded-8e7f-4eaa-8e1e-b2ad23515251.pdf
APL Apollo Tubes Ltd,2024-08-10T16:27:11.45,533758,7974.30,193.17,,6.96,6.96,,193.17,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cf7c735f-97fb-41e8-a8c1-161f7d5dec00.pdf
Aadhar Housing Finance Ltd,2024-08-07T18:32:37.78,544176,,200,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9edef400-d6a5-492b-be1c-359824715309.pdf
Aarti Industries Ltd,2024-08-09T17:31:22.123,524208,1855,137,,3.77,3.77,15.16,137,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f796768b-c1ba-47a9-9bdd-1ca800600159.pdf
Abbott India Ltd,2024-08-07T17:53:05.083,500488,1557.61,328.01,,154.36,154.36,,328.01,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b0b208f2-8f32-452d-a55f-dc2db8f13136.pdf
Adani Enterprises Ltd,2024-08-01T14:54:59.16,512599,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=86ea6d72-b2e4-49d8-8bb4-7fb4bfbf90c4.pdf
Adani Ports and Special Economic Zone Ltd,2024-08-01T12:54:21.663,532921,6956.32,3107.23,4452.51,14.41,14.41,64,3107.23,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=44ff0abd-0000-41b6-90a0-25640e1338c9.pdf
Aditya Birla Capital Ltd,2024-08-01T14:08:37.223,540691,10258,745,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=958a9459-55a7-4f3e-b266-2fd9f3c4a61f.pdf
Affle 3I Ltd,2024-08-03T14:00:51.437,542752,5195.03,865.90,,6.18,6.17,,865.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=22cdb4c0-1c91-4594-bebb-bd505bc01baf.pdf
Akums Drugs and Pharmaceuticals Ltd,2024-08-24T17:30:02.42,544222,10191.13,612.08,,4.21,4.21,,612.08,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a555cb29-2fc7-4979-a318-165a5cc23aae.pdf
Alembic Pharmaceuticals Ltd,2024-08-08T13:35:37.237,533573,1561.73,134.71,,6.84,6.84,15.32,134.71,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=51ba19f8-9eb7-45a0-a522-22edb3342b7c.pdf
Alkem Laboratories Ltd,2024-08-09T13:11:37.893,539523,30318,5452,6086,45.60,45.60,20.1,5452,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2d4b176e-bc96-4e8f-aa42-10611b0692eb.pdf
Alkyl Amines Chemicals Ltd-$,2024-08-01T14:09:51.18,506767,399.69,48.87,,9.56,9.55,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4cceb7de-61fe-425b-92d1-c70b4765602c.pdf
Amara Raja Energy & Mobility Ltd,2024-08-03T13:49:07.653,500008,3263.05,249.12,,13.61,13.61,,249.12,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1d9e626-172a-4c9b-98b9-dc1fe1646470.pdf
Apollo Hospitals Enterprise Ltd,2024-08-13T22:24:31.043,508869,50856,3051,6750,,21.23,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7032671c-f9b9-4b34-a4a7-54673d2525a2.pdf
Apollo Tyres Ltd,2024-08-07T18:02:12.647,500877,63348.51,3020.02,9135,4.76,4.76,14.35,3020.02,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e39908fd-b314-4a87-9699-dbd2fa54b758.pdf
Aptus Value Housing Finance India Ltd,2024-08-01T13:48:42.903,543335,40462.97,17174.68,,3.44,3.42,,17174.68,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=316d524a-a372-4df6-aad2-b710d91fe3ed.pdf
AstraZeneca Pharma India Ltd,2024-08-08T14:49:50.647,506820,3875.2,-117.9,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f338c2fc-b916-405f-996d-109cead7d259.pdf
Astral Ltd,2024-08-08T15:46:01.73,532830,13836,1195,,4.48,4.48,,1195,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=faf9dfb2-c244-41e2-bd46-ce85221c0de9.pdf
Aurobindo Pharma Ltd,2024-08-10T18:33:21.923,524804,75670.2,9182.2,,15.69,15.69,,9182.2,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5e7a039b-972f-487b-95d0-cc4b16667232.pdf
Authum Investment & Infrastructure Ltd,2024-08-07T19:26:25,539177,1416.94,1096.63,,64.57,64.57,,1096.63,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0a685f00-71b3-457f-877c-488494ed09a3.pdf
BASF India Ltd,2024-08-07T13:21:29.367,500042,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=24df278f-7f2b-4196-bf56-2d250e394716.pdf
BEML Ltd,2024-08-05T17:16:07.33,500048,63408,-7047,,-16.92,-16.92,,-7047,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=50894daf-7484-4518-b03c-e0654c7d4600.pdf
BLS International Services Ltd,2024-08-05T18:32:40.257,540073,49266.90,12078.47,,2.77,2.77,,12078.47,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=74b5e476-4690-4568-98a3-fc38e837c0d6.pdf
Balrampur Chini Mills Ltd,2024-08-12T15:29:38.32,500038,142175.97,7015.31,,3.48,3.47,11.69,7015.31,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=15368089-490f-48d7-88ff-07fe53633d40.pdf
Bank of India,2024-08-03T13:39:29.223,532149,1838365,188828,,4.15,4.15,20.27,188828,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b8734cb6-16df-4911-b2e8-42088b117cf1.pdf
Bata India Ltd,2024-08-06T17:44:34.11,500043,9446.34,1740.63,,13.54,13.54,,1740.63,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a86c9644-66aa-45f3-ac76-a4f23f8d3769.pdf
Berger Paints India Ltd,2024-08-09T14:50:16.803,509480,3091.01,354.03,522.4,3.03,3.03,,354.03,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8950fef8-6721-482c-aef5-0dd8ef218977.pdf
Bharat Dynamics Ltd,2024-08-09T17:29:24.46,541143,19116.95,721.63,,0.20,0.20,,721.63,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=54c1529e-94de-45b8-be1b-f2984eef6eea.pdf
Bharat Forge Ltd,2024-08-08T12:45:10.323,500493,41061.46,1745.75,,4.36,4.36,18.06,1745.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dfd47a5d-3f52-40e8-9408-9e1b99b278a1.pdf
Bharti Airtel Ltd,2024-08-05T16:58:47.98,532454,385064,47175,199442,7.21,6.98,23.8,41599,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e915874f-65ab-4e30-aad2-dcd08ac186f9.pdf
Bharti Hexacom Ltd,2024-08-05T16:08:52.147,544162,19106,5112,9117,10.22,10.22,19.9,5112,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6cbc99c2-a490-4d41-b8d6-0060c18e4002.pdf
Blue Star Ltd,2024-08-06T15:13:19.453,500067,2865.37,168.76,,8.21,8.21,8.30,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fc056716-ab2a-48b1-9023-50d211c75b49.pdf
Bombay Burmah Trading Corporation Ltd,2024-08-08T16:15:28.437,501425,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f3508c27-94ec-4b8d-ae2e-2328e3628cd6.pdf
Bosch Ltd,2024-08-06T19:24:47.757,500530,43168,4663,,158.09,158.09,14.1,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=abf2570c-9d76-41ce-8d3a-33df7fb184c5.pdf
Brainbees Solutions Ltd,2024-08-30T17:16:41.623,544226,16520.73,-756.86,759.65,-1.28,-1.28,,-756.86,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0c3ed571-6813-404f-960a-281c426933c1.pdf
Brigade Enterprises Ltd,2024-08-05T18:25:00.857,532929,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eb019534-8c49-4a48-9470-5e32fb882865.pdf
Britannia Industries Ltd,2024-08-02T17:22:01.873,500825,4250.29,504.88,,20.99,20.99,,504.88,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d6b084a8-55be-47a1-ad5f-3714568a4f5d.pdf
C.E. Info Systems Ltd,2024-08-09T18:56:04.74,543425,10149,3586,,6.63,6.58,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2f1ce35e-156f-4370-81a4-15b47a728c6b.pdf
CCL Products (India) Ltd,2024-08-07T18:40:04.933,519600,77329.36,7147.02,,5.37,5.36,,7147.02,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c99d943c-b172-4344-9525-54230f31df50.pdf
CESC Ltd,2024-08-09T16:44:31.633,500084,4863,388,,2.85,2.85,16.1,388,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5d675998-1f1c-42a8-89fa-03facd1e866b.pdf
Campus Activewear Ltd,2024-08-12T15:44:08.897,543523,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aab567d2-6629-4a02-a22d-47df50a88e43.pdf
Caplin Point Laboratories Ltd,2024-08-07T13:05:15.37,524742,458.96,124.92,170.37,16.32,16.24,35.7,124.92,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0e2a9dee-61f9-43e2-b1a8-8d636de71fb7.pdf
Capri Global Capital Ltd,2024-08-03T15:11:13.09,531595,7180.29,757.23,,0.92,0.91,,757.23,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bbf62ccd-eed4-49a5-9358-7cea82fdbf77.pdf
Century Plyboards (India) Ltd-$,2024-08-05T14:11:11.947,532548,100538.38,3410.80,,1.55,1.55,,3410.80,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0c518c22-a1c8-4c91-9f5a-28fe581e18cc.pdf
Cera Sanitaryware Ltd,2024-08-12T12:27:21.943,532443,40071.18,4745.78,,36.18,36.18,,4745.78,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f4481c98-a39d-417f-8a67-d3dda7e5d2cc.pdf
Chambal Fertilisers & Chemicals Ltd,2024-08-13T19:00:11.11,500085,4933.23,448.32,,11.19,11.19,,448.32,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ae4d252a-19ef-4e56-a9d1-e831d4f814ca.pdf
Cholamandalam Financial Holdings Ltd,2024-08-09T14:24:04.127,504973,7677.43,1159.56,,29.20,29.20,,1159.56,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1e3ef0c5-b7b8-4e95-ae9f-7293bcbb71a4.pdf
Clean Science and Technology Ltd,2024-08-01T12:38:24.71,543318,2240.12,659.31,,6.21,6.20,,659.31,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2f296e23-ed38-4836-aaae-6a51b1938ad4.pdf
Cochin Shipyard Ltd,2024-08-08T16:29:38.65,540678,77147.44,17423.54,,6.62,6.62,31,17423.54,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7ae9c4c7-915d-4178-a858-70579efd5be2.pdf
Cohance Lifesciences Ltd,2024-08-09T15:34:46.713,543064,2307,649,874,2.39,2.39,37.9,649,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3705277e-aa34-44fa-b02e-5ecf56efe36e.pdf
Computer Age Management Services Ltd,2024-08-02T13:56:08.09,543232,34310.89,10695.35,,22.01,21.88,,10695.35,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2541b6c6-a3c4-4b1d-bc55-5b280746edde.pdf
Concord Biotech Ltd,2024-08-09T13:41:19.67,543960,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=def49d36-65f3-45b4-b277-fb476fecf70c.pdf
Container Corporation of India Ltd,2024-08-08T19:14:27.913,531344,2103.13,260.24,,4.26,4.26,,259.42,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8bbeb0e1-2d31-4a01-acfe-a89b7e99637b.pdf
Coromandel International Ltd,2024-08-07T14:54:51.95,506395,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0c843920-414d-4f50-ba49-2ff4fe987143.pdf
Cummins India Ltd,2024-08-06T17:43:14.11,500480,2273.87,462.61,,16.69,16.69,,462.61,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7a03c4bc-e441-4f85-a601-bbfe3b07a89a.pdf
DOMS Industries Ltd,2024-08-12T17:45:25.31,544045,44501.17,5430.25,,8.95,8.95,,5430.25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f249b047-c89f-43d1-b0b5-ff7122593baf.pdf
Dabur India Ltd,2024-08-01T14:24:56.037,500096,3349.11,494.35,,2.82,2.82,19.56,494.35,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bd9a73b8-0fc7-41bb-987b-193677d82af6.pdf
Deepak Nitrite Ltd-$,2024-08-05T19:09:16.867,506401,2166.84,202.53,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1f7d328b-8098-44ac-8045-dd2f20764dda.pdf
Delhivery Ltd,2024-08-02T16:30:03.287,543529,21723.04,543.59,,0.74,0.72,,543.59,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6bf39669-f4e3-45c2-8b2a-b10e12bc16b2.pdf
Devyani International Ltd,2024-08-05T11:54:51.473,543330,12219.01,224.30,,0.25,0.25,,224.30,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f9dd2c53-e9da-4baf-9cf4-c68a1245bd7b.pdf
Divis Laboratories Ltd,2024-08-03T12:10:27.25,532488,2118,430,,16.20,16.20,,430,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7544b38b-1667-46db-8513-8288e10cb37b.pdf
Dr. Lal PathLabs Ltd,2024-08-07T15:08:58.293,539524,6019,1078,,12.79,12.76,,1078,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ca9d4740-7af2-4cb4-84a6-652c458dc940.pdf
EIH Ltd,2024-08-06T21:30:05.25,500840,526.54,96.75,,1.47,1.47,,96.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7b38b6a1-a46d-481f-8428-38500a218e01.pdf
Eicher Motors Ltd,2024-08-08T17:43:26.757,505200,4393.05,1101.46,,40.21,40.11,,1101.46,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=35173dde-4a4c-4432-8e63-407994e77fe4.pdf
Emami Ltd-$,2024-08-01T13:55:45.96,531162,90607,15060,22697,3.50,3.50,,15060,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2405c724-0040-45da-a2f1-77c49f4472c0.pdf
Emcure Pharmaceuticals Ltd,2024-08-13T21:13:50.057,544210,1815,153,360,7.95,7.95,19.8,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a5fffcca-b928-42b4-82d0-64a9a7dc519f.pdf
Engineers India Ltd,2024-08-09T15:15:35.357,532178,62382.78,9159.71,,1.63,1.63,,9159.71,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fa70abcc-c5bb-44d3-965c-5f5c709de25d.pdf
Eris Lifesciences Ltd,2024-08-02T14:31:41.03,540596,719.72,89.42,,6.11,6.10,24.41,89.42,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d52a18a0-4ce6-493a-9d9d-fc5de686eb99.pdf
Escorts Kubota Ltd,2024-08-01T14:37:55.737,500495,2310.0,293.1,325.3,27.02,26.99,14.1,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=16f88e3a-34cb-4edf-bd78-621d6e225b85.pdf
Eternal Ltd,2024-08-01T15:11:03.49,543320,4206,253,,0.29,0.28,,253,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f31efcc-2cef-4026-82de-aaccc3906df5.pdf
FSN E-Commerce Ventures Ltd,2024-08-13T15:50:40.97,543384,1746.11,13.64,,0.03,0.03,,13.64,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8c392331-f05f-466f-94a8-afddc32132d1.pdf
Finolex Cables Ltd,2024-08-10T13:15:21.513,500144,1230.48,122.51,166.7,8.01,8.01,,122.51,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e45b9826-2de2-4aa7-92f5-7ee1d5ea31e7.pdf
Fortis Healthcare Ltd,2024-08-06T20:30:13.237,532843,185890,17398,35653,2.20,2.20,,17398,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=79c619d5-bc4d-4ea4-8e55-668e49b91943.pdf
GMR Airports Ltd,2024-08-13T21:32:24.763,532754,2402.20,-337.57,1016.35,-0.23,-0.23,42.31,-337.57,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1a3baea-cc63-4fa4-8553-333975795f3a.pdf
Garden Reach Shipbuilders & Engineers Ltd,2024-08-09T10:57:02.47,542011,100972.05,8719.38,,7.61,7.61,8.64,8719.38,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=58a220b2-b16e-4fb2-b0ec-02fb8c2c0edf.pdf
General Insurance Corporation of India,2024-08-09T18:41:09.507,540755,1200398,,,5.57,5.57,,112175,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aaefb0d3-4ed1-4485-8857-8fa20f4b29f3.pdf
Gillette India Ltd,2024-08-29T14:24:37.84,507815,64533,11597,,35.59,35.59,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ed1b0aad-8b63-4451-930b-8c0c13107f8e.pdf
Gland Pharma Ltd,2024-08-06T17:01:20.39,543245,14017,1438,2654,,,19,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a5a45625-b123-4584-aba5-b026124a87cb.pdf
GlaxoSmithKline Pharmaceuticals Ltd,2024-08-02T15:35:00.253,500660,81465,18233,,10.76,10.76,,18233,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=735f41ff-ff4e-4ea2-a3ca-421fb7cd0ff4.pdf
Global Health Ltd,2024-08-08T16:16:00.4,543654,8610.77,1062.64,,3.96,3.96,,1062.64,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a0467643-fdf8-4d75-9ba2-1d1f58213955.pdf
Godawari Power and Ispat Ltd,2024-08-07T15:21:58.753,532734,1342.48,286.89,,22.97,22.80,,286.89,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eab197d1-c8b5-4ef1-8c69-8717f75c743d.pdf
Godfrey Phillips India Ltd,2024-08-07T18:06:53.3,500163,144081,22855,,44.10,44.10,,22855,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1011ccdb-93e7-448a-9987-13af736797ae.pdf
Godrej Agrovet Ltd,2024-08-01T15:34:32.55,540743,2350.75,131.63,235.36,7.03,7.03,9.62,131.63,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d5a28fc1-7f7a-4214-b6fe-9058380055f8.pdf
Godrej Consumer Products Ltd,2024-08-07T15:42:20.167,532424,3331.58,450.69,,4.41,4.40,21.8,450.69,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a94f328f-ee7c-46fe-ba33-7cd823f21adc.pdf
Godrej Industries Ltd,2024-08-13T13:29:33.867,500164,4247.93,640.86,1406,9.58,9.57,7.86,322,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4611aa48-bfca-4c69-9ad7-500d49a2e471.pdf
Graphite India Ltd,2024-08-06T13:10:48.083,509488,728,236,,12.11,12.11,,236,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d0259664-6fed-4631-a233-d68b30fc4771.pdf
Grasim Industries Ltd,2024-08-09T13:55:59.68,500300,33860.75,2267.74,4560.90,18.25,18.13,13.41,1207.93,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=31683729-7a61-4bcc-bec0-379acc5e48a2.pdf
Great Eastern Shipping Company Ltd,2024-08-01T12:58:43.623,500620,1508.23,811.94,,56.87,56.76,60.39,811.94,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f9c616e1-3108-48ec-b381-2d5ac04ba7bf.pdf
Gujarat Fluorochemicals Ltd,2024-08-13T13:28:16.84,542812,1176,108,262,9.81,9.81,15.69,108,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=86aa4fcb-bfa9-454d-a5d3-feecf0f8519c.pdf
Gujarat Gas Ltd,2024-08-06T17:28:28.767,539336,4614.83,330.71,,4.80,4.80,,330.71,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=29bae4ac-7eda-448e-a1d5-d8a024263415.pdf
Gujarat Narmada Valley Fertilizers & Chemicals Ltd,2024-08-20T12:29:58.753,500670,2021,115,153,7.82,7.82,8,115,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f792c9be-5a65-4438-9ebb-202b359bada6.pdf
Gujarat Pipavav Port Ltd,2024-08-07T16:15:37.717,533248,2459.76,1096.75,,2.27,2.27,,1096.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9c09af95-658e-497a-94c8-bc829e1e6f04.pdf
Gujarat State Petronet Ltd,2024-08-08T17:35:51.123,532702,496095.77,52654.93,,6.65,6.65,,52654.93,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b5cb709f-f086-4d0e-a248-f495b53cc0a8.pdf
HEG Ltd,2024-08-13T18:04:59.913,509631,571.46,23.04,,5.97,5.97,,23.04,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=32719f8f-073c-4167-8d08-c721b8d0df22.pdf
HBL Engineering Ltd-$,2024-08-08T17:22:14.04,517271,5201075,758491,,2.87,2.87,,800946,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=baab9acd-0633-47ff-91e9-39622d656283.pdf
Happiest Minds Technologies Ltd,2024-08-12T22:56:11.497,543227,46383,5103,11671,,3.39,0.18,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ecdc379a-5532-469e-804d-1b2312d7a8a3.pdf
Hero MotoCorp Ltd,2024-08-13T18:52:27.223,500182,10210.79,1032.21,,52.31,52.21,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7acf1255-5804-45fb-a2bb-a5179f767181.pdf
Hindalco Industries Ltd,2024-08-13T14:11:11.86,500440,57013,3074,,13.84,13.81,,3074,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a3db3088-3738-41b2-b873-59c1385abefa.pdf
Hindustan Aeronautics Ltd,2024-08-14T14:22:12.25,541154,434750,143714,,21.49,21.49,,143714,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=65604635-8982-4c01-b0c6-86323082bd76.pdf
Hindustan Copper Ltd,2024-08-12T16:21:26.83,513599,49360,11340,15413,1.17,1.17,,11340,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=11df1ca6-8620-4ce0-a65e-f2377a6a557a.pdf
Hindustan Zinc Ltd,2024-08-02T14:47:24.713,500188,7893,2345,,5.55,5.55,38,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a09b2d33-bd1e-4cab-bcbb-e1aa33d8a8ef.pdf
Honasa Consumer Ltd,2024-08-09T15:45:09.257,544014,5540.57,402.59,,1.24,1.24,,402.59,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=28fde95a-d15c-49e4-9080-0521e03a97c4.pdf
Honeywell Automation India Ltd,2024-08-05T15:14:40.687,517174,9604,1365,,154.34,154.34,,1365,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b186415a-e7f7-43a8-8948-048357d38db5.pdf
IFCI Ltd,2024-08-08T15:29:39.363,500106,387.80,-87.97,,-0.41,-0.41,,-87.97,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=44d0e3bc-74b2-46e5-a7ec-03b707c1c5f3.pdf
IIFL Finance Ltd,2024-08-06T17:22:25.947,532636,2625.39,338.16,,7.24,6.96,,338.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6c94b591-7c23-474f-bdaa-fcacef02f611.pdf
INOX India Ltd,2024-08-09T13:07:20.163,544046,29640.96,5263.70,,5.80,5.78,,5263.70,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6922b3a1-ae88-46aa-ba60-4ce992858bcf.pdf
